,country,points,price,variety
88872,US,94,85,Cabernet Sauvignon
88873,US,94,60,Pinot Noir
88874,US,94,45,Pinot Noir
88875,US,94,45,Chardonnay
88876,Italy,94,100,Sagrantino
88877,US,94,80,Cabernet Sauvignon
88878,Argentina,94,90,Malbec
88879,US,94,135,Cabernet Sauvignon
88880,US,94,50,Cabernet Sauvignon
88881,US,94,125,Cabernet Sauvignon
88882,US,94,48,Chardonnay
88883,US,94,75,Cabernet Sauvignon
88884,US,94,95,Cabernet Sauvignon
88885,US,85,40,Cabernet Sauvignon
88886,Chile,85,9,Cabernet Sauvignon
88887,US,85,16,Sauvignon Blanc
88888,Italy,85,,Rosé
88889,US,85,30,Syrah
88890,France,85,20,Rosé
88891,Chile,85,10,Merlot
88892,US,85,25,Red Blend
88893,New Zealand,85,15,Chardonnay
88894,US,85,24,Syrah
88895,France,85,25,Aligoté
88896,France,85,20,Gewürztraminer
88897,Austria,85,,White Blend
88898,Austria,85,,Grüner Veltliner
88899,Austria,85,21,White Blend
88900,US,85,22,Gewürztraminer
88901,US,85,35,Pinot Noir
88902,France,85,16,Gewürztraminer
88903,France,85,27,Gewürztraminer
88904,US,85,15,White Blend
88905,France,85,10,Chardonnay
88906,Chile,84,9,Sauvignon Blanc
88907,US,84,12,Riesling
88908,US,84,20,Cabernet Franc
88909,US,84,20,Chardonnay
88910,Chile,84,10,Pinot Noir
88911,US,84,8,Riesling
88912,US,84,14,Chardonnay
88913,US,84,28,Red Blend
88914,US,84,22,Rhône-style White Blend
88915,Portugal,84,,Port
88916,France,84,18,Aligoté
88917,US,84,30,Pinot Noir
88918,Italy,83,,Glera
88919,Italy,83,,Glera
88920,Argentina,83,16,Torrontés
88921,Argentina,83,10,Cabernet Sauvignon
88922,Argentina,83,12,Cabernet Sauvignon
88923,US,83,9,Zinfandel
88924,US,83,10,Rosé
88925,Italy,83,,Sparkling Blend
88926,Portugal,83,,Port
88927,US,90,18,Gewürztraminer
88928,France,90,,Sauvignon Blanc
88929,US,90,42,Chardonnay
88930,US,90,18,Cabernet Sauvignon
88931,US,90,40,Cabernet Sauvignon
88932,US,90,25,Cabernet Franc
88933,US,90,21,Cabernet Franc
88934,Turkey,90,16,Red Blend
88935,Italy,90,60,Sangiovese
88936,Italy,90,62,Sangiovese
88937,US,90,28,Pinot Noir
88938,Italy,90,,Sangiovese
88939,US,90,40,Chardonnay
88940,Italy,90,29,Sangiovese
88941,US,90,55,Petite Sirah
88942,Italy,90,22,Sangiovese
88943,Italy,90,20,Red Blend
88944,Spain,90,30,Tempranillo
88945,US,90,125,Cabernet Franc
88946,US,90,40,Cabernet Sauvignon
88947,Canada,90,70,Bordeaux-style Red Blend
88948,US,90,45,Sangiovese
88949,Hungary,90,26,Furmint
88950,US,90,25,Sauvignon Blanc
88951,Spain,90,26,Albariño
88952,US,90,60,Chardonnay
88953,Moldova,90,32,White Blend
88954,Italy,90,95,Sangiovese
88955,US,90,36,Port
88956,US,90,45,Pinot Noir
88957,US,88,45,Cabernet Franc
88958,US,88,29,Chardonnay
88959,US,88,46,Pinot Noir
88960,Chile,88,25,Cabernet Sauvignon
88961,US,88,22,Viognier
88962,Portugal,88,13,Merlot
88963,US,88,13,Cabernet Sauvignon
88964,US,88,42,White Blend
88965,Uruguay,88,20,Tannat
88966,US,88,38,Barbera
88967,US,88,13,Rosé
88968,US,88,57,Pinot Noir
88969,Portugal,88,25,Portuguese White
88970,US,88,65,Pinot Noir
88971,Italy,88,17,Red Blend
88972,US,88,62,Bordeaux-style Red Blend
88973,Australia,88,36,Grenache
88974,Italy,88,32,Barbera
88975,Chile,88,30,Sparkling Blend
88976,Chile,88,25,Cabernet Sauvignon
88977,Portugal,88,13,Portuguese Red
88978,Portugal,88,21,Portuguese Red
88979,US,88,,Rosé
88980,US,88,23,Malbec
88981,US,88,8,Pinot Grigio
88982,US,88,28,Red Blend
88983,Portugal,87,9,Rosé
88984,Uruguay,87,19,Tannat
88985,US,87,30,Cabernet Sauvignon
88986,New Zealand,90,17,Pinot Noir
88987,Italy,90,35,Red Blend
88988,US,90,66,Chardonnay
88989,Austria,90,20,Pinot Noir
88990,US,90,40,Merlot
88991,US,90,45,Chardonnay
88992,Austria,90,18,Zweigelt
88993,US,90,25,Syrah
88994,US,90,59,Pinot Noir
88995,US,90,45,Pinot Noir
88996,US,90,32,Sauvignon Blanc
88997,US,90,24,Malbec
88998,Austria,90,25,Zweigelt
88999,Austria,90,26,Zweigelt
89000,US,90,60,Syrah
89001,New Zealand,90,,Pinot Noir
89002,New Zealand,90,34,Pinot Noir
89003,Austria,90,20,Sauvignon Blanc
89004,US,90,21,Sauvignon Blanc
89005,US,90,40,Riesling
89006,US,90,20,Riesling
89007,US,90,40,Pinot Noir
89008,Italy,90,29,Red Blend
89009,US,90,20,Chardonnay
89010,US,90,50,Cabernet Sauvignon
89011,New Zealand,90,49,Pinot Noir
89012,France,90,,Rosé
89013,France,90,18,Rosé
89014,France,90,22,Rosé
89015,France,90,14,Rosé
89016,France,90,20,Vermentino
89017,US,90,60,Syrah
89018,Italy,90,24,Frappato
89019,Portugal,90,14,Portuguese White
89020,France,90,30,Sauvignon Blanc
89021,US,90,34,Zinfandel
89022,Portugal,90,16,Portuguese Red
89023,US,90,32,Rosé
89024,Portugal,90,,Port
89025,Hungary,90,28,Furmint
89026,US,90,25,Riesling
89027,Italy,90,49,Nebbiolo
89028,Argentina,90,25,Cabernet Franc
89029,Italy,90,52,Nebbiolo
89030,Portugal,90,38,Portuguese White
89031,France,90,35,Sauvignon Blanc
89032,US,90,38,Chardonnay
89033,US,90,30,Merlot
89034,France,90,35,Sauvignon Blanc
89035,US,90,25,Pinot Gris
89036,US,90,38,Syrah
89037,US,90,23,Syrah
89038,France,90,50,Sauvignon Blanc
89039,US,90,18,Riesling
89040,Italy,90,16,Nebbiolo
89041,Portugal,90,15,Portuguese Red
89042,Portugal,90,25,Portuguese Red
89043,Italy,90,65,Nebbiolo
89044,Italy,90,60,Nebbiolo
89045,US,90,20,Pinot Gris
89046,Italy,92,65,Red Blend
89047,France,92,16,Gros and Petit Manseng
89048,France,92,55,Malbec
89049,Germany,92,28,Riesling
89050,France,92,55,Malbec
89051,US,92,30,Chardonnay
89052,US,92,55,Pinot Noir
89053,France,92,55,Malbec
89054,Chile,92,40,Cabernet Sauvignon
89055,US,92,40,Pinot Noir
89056,Germany,92,67,Riesling
89057,US,92,36,Syrah
89058,Portugal,92,22,Portuguese Red
89059,US,92,50,Chardonnay
89060,US,92,55,Pinot Noir
89061,US,92,70,Champagne Blend
89062,Italy,92,125,Merlot
89063,Spain,92,25,Tinta de Toro
89064,Italy,92,65,Merlot
89065,US,92,75,Pinot Noir
89066,Greece,92,23,Malagousia
89067,Germany,92,69,Riesling
89068,US,92,45,Chardonnay
89069,US,92,40,Pinot Noir
89070,US,91,60,Pinot Noir
89071,US,91,35,Syrah
89072,US,91,22,Riesling
89073,Spain,91,60,Red Blend
89074,Greece,91,18,Red Blend
89075,Spain,91,26,Tinta de Toro
89076,France,87,12,Bordeaux-style White Blend
89077,Argentina,87,25,Chardonnay
89078,US,87,15,Chardonnay
89079,US,87,14,Chardonnay
89080,US,87,30,Meritage
89081,France,87,14,Rhône-style White Blend
89082,Italy,87,17,Aglianico
89083,Italy,87,15,Negroamaro
89084,US,87,18,Syrah
89085,France,87,149,Bordeaux-style Red Blend
89086,US,87,55,Cabernet Sauvignon
89087,Italy,87,25,Fiano
89088,Italy,87,24,Falanghina
89089,Italy,87,14,Falanghina
89090,US,87,35,Mourvèdre
89091,US,87,13,Merlot
89092,US,87,20,Syrah
89093,Italy,87,11,Aglianico
89094,US,87,20,Merlot
89095,Italy,87,12,Primitivo
89096,Argentina,87,45,Red Blend
89097,Spain,87,10,Tempranillo
89098,US,87,52,Cabernet Sauvignon
89099,France,87,12,Bordeaux-style Red Blend
89100,France,87,15,Bordeaux-style White Blend
89101,France,87,10,Bordeaux-style Red Blend
89102,US,87,21,Merlot
89103,Spain,87,12,Sparkling Blend
89104,US,87,35,Cabernet Sauvignon
89105,US,87,50,Cabernet Sauvignon
89106,US,87,30,Pinot Noir
89107,Spain,87,36,Tempranillo
89108,Spain,87,15,Tempranillo
89109,Spain,87,16,Tempranillo Blend
89110,France,87,13,Rhône-style White Blend
89111,Spain,87,28,Albariño
89112,France,87,,Gamay
89113,France,87,,Rhône-style White Blend
89114,US,87,27,Zinfandel
89115,US,87,40,Syrah
89116,US,87,36,Syrah
89117,Spain,87,10,Sparkling Blend
89118,US,87,49,Pinot Noir
89119,US,87,28,Cabernet Sauvignon
89120,US,87,65,Cabernet Sauvignon
89121,US,88,18,Merlot
89122,Argentina,88,20,Cabernet Sauvignon
89123,Italy,88,23,Nebbiolo
89124,Italy,88,28,Nebbiolo
89125,Spain,88,18,Verdejo
89126,US,88,12,Sauvignon Blanc
89127,Spain,88,15,Godello
89128,France,88,14,Red Blend
89129,Italy,88,21,Dolcetto
89130,US,88,75,Cabernet Sauvignon
89131,Spain,88,40,Tempranillo Blend
89132,Spain,88,40,Tempranillo
89133,US,88,12,Riesling
89134,US,88,22,Zinfandel
89135,US,88,95,Cabernet Sauvignon
89136,Chile,89,22,Sauvignon Blanc
89137,Germany,89,22,Riesling
89138,US,89,18,Sauvignon Blanc
89139,South Africa,89,33,Chardonnay
89140,US,89,150,Cabernet Sauvignon
89141,Italy,89,62,Sauvignon
89142,South Africa,89,14,Sauvignon Blanc
89143,US,89,16,White Blend
89144,France,89,34,Bordeaux-style Red Blend
89145,France,89,,Bordeaux-style Red Blend
89146,Italy,89,30,Malbec
89147,Germany,89,32,Riesling
89148,Chile,89,11,Sauvignon Blanc
89149,Germany,89,25,Riesling
89150,Italy,89,20,Chardonnay
89151,US,89,70,Red Blend
89152,US,89,50,Pinot Noir
89153,Austria,89,16,Riesling
89154,Austria,89,46,Sämling
89155,New Zealand,89,22,Pinot Noir
89156,Germany,89,90,Riesling
89157,France,89,21,Rhône-style Red Blend
89158,US,89,45,Pinot Noir
89159,US,89,30,Red Blend
89160,Austria,89,26,Merlot
89161,US,89,20,Chardonnay
89162,New Zealand,89,43,Pinot Noir
89163,New Zealand,89,39,Pinot Noir
89164,France,89,65,Bordeaux-style Red Blend
89165,France,89,,Bordeaux-style Red Blend
89166,Argentina,92,30,Red Blend
89167,Italy,92,85,Nebbiolo
89168,France,92,65,Pinot Noir
89169,US,92,29,Petite Sirah
89170,France,92,90,Pinot Noir
89171,France,92,65,Pinot Noir
89172,France,92,89,Chardonnay
89173,US,92,50,Sparkling Blend
89174,Italy,92,76,Nebbiolo
89175,Argentina,92,58,Red Blend
89176,US,92,30,Riesling
89177,France,92,,Pinot Noir
89178,France,92,44,Pinot Noir
89179,France,92,100,Pinot Noir
89180,Germany,92,28,Riesling
89181,Portugal,92,45,Touriga Nacional
89182,Argentina,92,25,Malbec
89183,Italy,92,80,Nebbiolo
89184,Australia,92,65,Shiraz-Grenache
89185,US,92,55,Red Blend
89186,Portugal,92,65,Port
89187,Italy,92,70,Nebbiolo
89188,US,92,48,Pinot Noir
89189,US,92,30,Grüner Veltliner
89190,Portugal,92,25,Touriga Nacional
89191,France,92,69,Chardonnay
89192,US,92,56,Pinot Noir
89193,US,92,42,Pinot Noir
89194,US,92,35,Pinot Noir
89195,Italy,92,70,Nebbiolo
89196,Italy,90,70,Nebbiolo
89197,US,90,35,Red Blend
89198,Austria,90,55,Austrian Red Blend
89199,France,90,57,Champagne Blend
89200,US,90,25,Syrah
89201,Italy,90,30,Red Blend
89202,Italy,90,,Nebbiolo
89203,US,90,45,Syrah
89204,US,90,75,Cabernet Sauvignon
89205,Italy,90,24,Nebbiolo
89206,Italy,90,87,Nebbiolo
89207,France,90,99,Champagne Blend
89208,US,90,19,Sémillon
89209,France,90,99,Champagne Blend
89210,US,90,30,Sémillon
89211,France,90,55,Champagne Blend
89212,Italy,90,35,Nebbiolo
89213,US,90,27,Cabernet Sauvignon
89214,US,90,32,Chardonnay
89215,France,90,85,Chardonnay
89216,Italy,88,55,Sangiovese
89217,France,88,20,Sparkling Blend
89218,France,88,19,Sauvignon Blanc
89219,US,88,18,Chardonnay
89220,Italy,88,44,Sangiovese
89221,Italy,88,90,Sangiovese
89222,France,88,19,Roussanne
89223,Italy,88,44,Red Blend
89224,Italy,88,20,Red Blend
89225,Italy,88,15,Red Blend
89226,Italy,88,25,Red Blend
89227,Italy,88,,Red Blend
89228,Spain,88,95,White Blend
89229,Spain,88,18,Sparkling Blend
89230,US,88,50,Chenin Blanc
89231,France,88,49,Pinot Noir
89232,Canada,88,32,Pinot Noir
89233,US,88,48,Pinot Noir
89234,US,88,18,Zinfandel
89235,US,88,30,Bordeaux-style Red Blend
89236,Morocco,88,18,Sauvignon Blanc
89237,Italy,88,40,Red Blend
89238,US,88,30,Chardonnay
89239,US,88,14,Merlot
89240,US,88,19,Pinot Noir
89241,US,88,26,Sauvignon Blanc
89242,US,88,28,Chardonnay
89243,Italy,88,40,Sangiovese
89244,US,88,18,Red Blend
89245,US,88,30,Riesling
89246,Italy,93,58,Nebbiolo
89247,US,93,36,Chardonnay
89248,US,93,55,Chardonnay
89249,Italy,93,70,Nebbiolo
89250,France,93,70,Chardonnay
89251,France,93,55,Champagne Blend
89252,US,93,30,Pinot Noir
89253,Germany,93,29,Spätburgunder
89254,Germany,93,49,Riesling
89255,Italy,93,20,Nebbiolo
89256,Portugal,93,80,Portuguese Red
89257,US,93,85,Pinot Noir
89258,US,93,64,Pinot Noir
89259,Italy,93,75,Nebbiolo
89260,Italy,93,66,Nebbiolo
89261,Portugal,93,48,Portuguese Red
89262,US,93,125,Chardonnay
89263,Australia,93,55,Pinot Noir
89264,Italy,93,30,Red Blend
89265,Argentina,93,42,Malbec
89266,Italy,93,95,Nebbiolo
89267,Italy,93,79,Nebbiolo
89268,Italy,93,69,Nebbiolo
89269,Italy,93,75,Nebbiolo
89270,Portugal,93,80,Baga
89271,US,93,64,Pinot Noir
89272,Italy,93,60,Nebbiolo
89273,Italy,93,55,Red Blend
89274,US,93,28,Petite Sirah
89275,France,93,16,Tannat-Cabernet Franc
89276,Italy,93,60,Chardonnay
89277,France,93,,Chardonnay
89278,Argentina,93,120,Malbec
89279,US,93,37,Zinfandel
89280,US,93,95,Pinot Noir
89281,Austria,93,,Riesling
89282,US,93,42,Chardonnay
89283,France,93,,Chardonnay
89284,France,93,110,Chardonnay
89285,US,93,70,Cabernet Sauvignon
89286,France,92,145,Pinot Noir
89287,France,92,89,Pinot Noir
89288,US,92,27,Syrah
89289,US,92,35,Zinfandel
89290,France,90,24,Rosé
89291,Italy,90,,Lambrusco di Sorbara
89292,US,90,22,Cabernet Franc-Merlot
89293,France,90,25,Gamay
89294,France,90,26,Chardonnay
89295,France,90,58,Pinot Noir
89296,France,90,,Pinot Noir
89297,France,90,40,Chardonnay
89298,US,90,40,Grenache Noir
89299,Spain,90,40,Red Blend
89300,Chile,90,19,Red Blend
89301,US,90,60,Syrah
89302,US,90,42,Sparkling Blend
89303,France,90,,Chardonnay
89304,US,90,38,Grenache
89305,US,90,35,Pinot Noir
89306,US,90,55,Cabernet Sauvignon
89307,US,90,29,Cabernet Franc
89308,US,90,24,White Blend
89309,Chile,90,22,Pinot Noir
89310,US,90,30,Syrah
89311,France,90,68,Chardonnay
89312,Italy,90,50,Nebbiolo
89313,US,90,30,Bordeaux-style Red Blend
89314,US,90,55,Pinot Noir
89315,US,90,65,Cabernet Sauvignon
89316,US,90,27,Sparkling Blend
89317,US,90,30,Sparkling Blend
89318,US,90,30,Red Blend
89319,Italy,90,,Nebbiolo
89320,Italy,87,24,Sangiovese Grosso
89321,US,87,13,Aligoté
89322,US,87,30,Pinot Noir
89323,US,87,48,Pinot Noir
89324,US,87,16,Pinot Blanc
89325,US,87,19,Chardonnay
89326,US,87,40,Cabernet Sauvignon
89327,US,87,20,Pinot Blanc
89328,US,87,20,Merlot
89329,US,87,40,Pinot Noir
89330,Italy,87,45,Sangiovese Grosso
89331,Spain,87,16,Garnacha
89332,US,87,65,Red Blend
89333,France,87,15,Pinot Blanc
89334,US,87,9,Riesling
89335,US,87,30,Cabernet Sauvignon
89336,US,87,16,Riesling
89337,US,87,28,Muscat
89338,US,87,45,Cabernet Sauvignon
89339,France,87,17,Gewürztraminer
89340,France,87,15,Pinot Blanc
89341,Italy,87,25,Sangiovese Grosso
89342,US,87,18,Riesling
89343,US,86,26,Barbera
89344,Italy,86,,Sangiovese Grosso
89345,France,86,30,Riesling
89346,US,86,50,Petite Verdot
89347,US,86,16,White Blend
89348,US,86,15,White Blend
89349,US,87,19,Viognier
89350,US,87,11,Chardonnay
89351,US,87,23,Barbera
89352,Portugal,87,13,Portuguese White
89353,US,87,20,Cabernet Sauvignon
89354,South Africa,87,19,Chardonnay
89355,Portugal,87,12,Portuguese White
89356,US,87,25,Syrah
89357,US,87,36,Malbec
89358,US,87,18,Chardonnay
89359,US,87,28,Chardonnay
89360,Italy,87,,Pecorino
89361,US,87,38,Syrah
89362,US,87,16,Zinfandel
89363,US,87,12,Sparkling Blend
89364,Italy,87,20,Ribolla Gialla
89365,Australia,87,17,Shiraz
89366,Italy,87,20,Pinot Bianco
89367,Argentina,87,13,Syrah-Bonarda
89368,Australia,87,20,Shiraz
89369,US,87,25,Cabernet Sauvignon
89370,US,87,19,Gewürztraminer
89371,US,87,19,Sauvignon Blanc
89372,South Africa,87,,Sauvignon Blanc
89373,Argentina,87,12,Malbec
89374,US,87,50,Cabernet Sauvignon
89375,Australia,87,19,Shiraz
89376,Italy,87,,Chardonnay
89377,US,86,28,Sangiovese
89378,Italy,86,11,Garganega
89379,France,86,13,Sparkling Blend
89380,Spain,86,14,Red Blend
89381,Italy,86,19,Merlot-Cabernet
89382,US,86,26,Albariño
89383,US,86,15,Viognier
89384,France,86,,Melon
89385,France,86,,Bordeaux-style White Blend
89386,Argentina,86,10,Torrontés
89387,Italy,86,19,Müller-Thurgau
89388,US,86,38,Red Blend
89389,US,86,45,Cabernet Sauvignon
89390,Italy,86,17,Sauvignon
89391,Italy,86,19,Müller-Thurgau
89392,France,86,11,White Blend
89393,Italy,86,25,Friulano
89394,Argentina,86,16,Cabernet Sauvignon
89395,Chile,86,22,Cabernet Sauvignon
89396,Argentina,86,13,Cabernet Sauvignon
89397,Italy,86,13,Sauvignon Blanc
89398,Chile,86,15,Syrah
89399,US,86,23,Cabernet Sauvignon
89400,US,86,36,Pinot Noir
89401,US,86,36,Zinfandel
89402,France,86,18,Cabernet Franc
89403,US,90,24,Viognier
89404,Italy,90,,Sangiovese
89405,Italy,90,26,Sangiovese
89406,US,90,23,Chardonnay
89407,Argentina,90,20,Malbec
89408,Italy,90,50,Sangiovese
89409,Spain,90,25,Tinto Fino
89410,Italy,90,90,Sangiovese
89411,Argentina,90,17,Malbec
89412,Austria,90,,Grüner Veltliner
89413,US,90,30,Chardonnay
89414,Austria,90,,Sauvignon Blanc
89415,Italy,90,,Sangiovese
89416,US,90,100,Merlot
89417,US,90,50,Rhône-style White Blend
89418,Argentina,90,55,Red Blend
89419,US,90,65,Cabernet Sauvignon
89420,Italy,90,85,Sangiovese
89421,US,90,40,Chardonnay
89422,US,90,29,Cabernet Sauvignon
89423,Austria,90,20,Weissburgunder
89424,Italy,90,120,Sangiovese
89425,Argentina,90,50,Red Blend
89426,Spain,90,28,Tempranillo Blend
89427,US,90,30,Mourvèdre
89428,Italy,90,75,Sangiovese
89429,Spain,90,20,Tempranillo Blend
89430,US,90,39,Pinot Noir
89431,Argentina,90,65,Malbec
89432,Spain,90,64,Tempranillo Blend
89433,US,90,13,Chardonnay
89434,US,90,26,Zinfandel
89435,US,90,47,Pinot Noir
89436,US,90,47,Pinot Noir
89437,US,90,27,Zinfandel
89438,Italy,90,40,Nebbiolo
89439,Italy,90,21,Barbera
89440,Italy,90,,Nebbiolo
89441,Italy,90,,Nebbiolo
89442,Australia,90,36,Shiraz
89443,France,90,21,Bordeaux-style Red Blend
89444,Spain,90,30,Tempranillo
89445,Italy,90,64,Nebbiolo
89446,Australia,90,27,Shiraz
89447,Argentina,90,15,Cabernet Sauvignon
89448,Australia,90,25,Shiraz
89449,Australia,90,18,Shiraz
89450,US,90,50,Pinot Noir
89451,US,90,30,Chardonnay
89452,US,90,35,Syrah
89453,Australia,90,29,Shiraz-Viognier
89454,Italy,90,,Nebbiolo
89455,US,90,48,Pinot Noir
89456,Austria,95,73,Riesling
89457,Austria,95,,Riesling
89458,France,95,312,Pinot Noir
89459,Italy,95,52,Red Blend
89460,Austria,95,63,Riesling
89461,US,95,50,Pinot Noir
89462,Italy,95,45,Sangiovese
89463,Austria,95,,Riesling
89464,US,95,44,Cabernet Sauvignon
89465,US,95,75,Pinot Noir
89466,US,95,185,Cabernet Sauvignon
89467,Austria,95,,Riesling
89468,Italy,95,115,Sangiovese
89469,France,94,131,Chardonnay
89470,Italy,94,60,Sangiovese
89471,US,94,99,Cabernet Sauvignon
89472,US,94,39,Pinot Noir
89473,Italy,94,50,Sangiovese
89474,US,94,40,Pinot Noir
89475,US,94,50,Syrah
89476,US,94,40,Pinot Noir
89477,Austria,94,27,Grüner Veltliner
89478,Austria,94,1100,Grüner Veltliner
89479,Austria,94,54,Grüner Veltliner
89480,US,94,50,Chardonnay
89481,Italy,94,79,Sangiovese
89482,US,94,100,Cabernet Sauvignon
89483,France,94,,Chardonnay
89484,US,94,50,Pinot Noir
89485,US,94,75,Pinot Noir
89486,US,86,49,Pinot Noir
89487,Italy,86,24,Negroamaro
89488,Chile,86,12,Rosé
89489,US,86,13,Petite Sirah
89490,US,86,30,Chardonnay
89491,Australia,86,20,Pinot Noir
89492,Chile,86,15,Bordeaux-style Red Blend
89493,US,86,14,Rosé
89494,France,86,23,Sauvignon Blanc
89495,Chile,86,25,Pinot Noir
89496,Chile,86,9,Carmenère
89497,Chile,86,12,Cabernet Sauvignon
89498,US,86,25,Chardonnay
89499,Chile,86,19,Carmenère
89500,Chile,86,12,Sauvignon Blanc
89501,US,86,38,Pinot Noir
89502,Italy,86,14,Nero di Troia
89503,Canada,86,23,Cabernet Franc
89504,Italy,86,13,Red Blend
89505,US,86,35,Chardonnay
89506,Italy,86,19,Negroamaro
89507,US,86,125,Cabernet Sauvignon
89508,US,86,18,Red Blend
89509,Chile,86,15,Malbec-Cabernet Sauvignon
89510,South Africa,86,15,Chenin Blanc
89511,Chile,86,14,Carmenère
89512,US,86,13,Merlot
89513,Chile,86,13,Pinot Noir
89514,Chile,86,15,Syrah
89515,Spain,84,28,Cabernet Sauvignon
89516,US,84,34,Cabernet Franc
89517,France,84,9,Bordeaux-style Red Blend
89518,Spain,84,10,Red Blend
89519,Australia,84,30,Durif
89520,US,84,23,Sangiovese
89521,France,84,11,Bordeaux-style Red Blend
89522,US,84,12,Merlot
89523,US,84,6,Syrah
89524,US,84,7,Shiraz
89525,US,84,16,Pinot Grigio
89526,Australia,84,11,Shiraz
89527,Spain,84,9,Verdejo
89528,Spain,84,12,Tempranillo Blend
89529,Spain,84,9,Tempranillo
89530,Spain,84,16,Tempranillo
89531,Australia,84,18,Grenache
89532,Australia,84,9,Shiraz
89533,Australia,84,9,Pinot Noir
89534,US,84,15,Syrah
89535,US,84,20,Syrah
89536,US,84,10,Sauvignon Blanc
89537,Spain,84,15,Xarel-lo
89538,US,84,16,Mourvèdre
89539,Australia,84,15,Red Blend
89540,US,84,12,Rhône-style Red Blend
89541,Italy,84,11,Merlot
89542,Italy,84,11,Sangiovese
89543,US,84,18,Cabernet Franc
89544,US,90,40,Pinot Noir
89545,Italy,90,68,Chardonnay
89546,Italy,90,84,Chardonnay
89547,US,90,65,Pinot Noir
89548,US,90,45,Pinot Noir
89549,Italy,90,52,Sparkling Blend
89550,Italy,90,52,Sparkling Blend
89551,Germany,90,34,Riesling
89552,France,90,,Pinot Noir
89553,Spain,90,17,Albariño
